"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         249,      -8.125331283,      -7.598757562,      -8.290210579,       -8.76356388,      -7.195692882
          0,           0,         250,      -8.125395281,      -7.598821363,      -8.290353855,      -8.763706959,      -7.195578074
          0,           0,         251,      -8.125459949,      -7.598885791,      -8.290497585,      -8.763850552,      -7.195464718
          0,           0,         252,       -8.12552537,       -7.59895089,      -8.290642194,      -8.763994895,      -7.195353507
          0,           0,         253,      -8.125591534,      -7.599016671,      -8.290787302,      -8.764138735,       -7.19523503
          0,           0,         254,      -8.125658428,      -7.599083038,      -8.290933034,      -8.764283595,      -7.195117983
          0,           0,         255,      -8.125725985,       -7.59915002,       -8.29107947,      -8.764428181,      -7.194998829
          0,           0,         256,      -8.125794149,      -7.599217574,      -8.291226724,      -8.764571639,      -7.194872925
          0,           0,         257,      -8.125862909,      -7.599285652,       -8.29137428,      -8.764716045,      -7.194749759
          0,           0,         258,      -8.125932261,      -7.599354372,       -8.29152358,      -8.764861762,      -7.194631013
          0,           0,         259,      -8.126002181,      -7.599423713,      -8.291673452,      -8.765006869,      -7.194508975
          0,           0,         260,      -8.126072625,      -7.599493586,      -8.291823735,      -8.765152148,      -7.194386295
          0,           0,         261,      -8.126143562,      -7.599564018,      -8.291974326,      -8.765297937,      -7.194260757
          0,           0,         262,      -8.126215019,      -7.599635004,      -8.292125201,      -8.765444945,      -7.194139003
          0,           0,         263,      -8.126287047,      -7.599706631,      -8.292276682,       -8.76559294,      -7.194020325
          0,           0,         264,      -8.126359723,      -7.599778723,      -8.292428984,      -8.765741092,       -7.19390114
          0,           0,         265,      -8.126433022,      -7.599851328,      -8.292582411,      -8.765889604,      -7.193782249
          0,           0,         266,      -8.126506863,      -7.599924451,      -8.292736791,      -8.766036831,      -7.193655322
          0,           0,         267,      -8.126581206,      -7.599998065,       -8.29289187,      -8.766185315,      -7.193532724
          0,           0,         268,      -8.126656064,        -7.6000722,      -8.293047508,        -8.7663351,      -7.193414508
          0,           0,         269,      -8.126731466,      -7.600146938,      -8.293203152,      -8.766486205,      -7.193300509
          0,           0,         270,      -8.126807441,      -7.600222251,      -8.293359018,      -8.766638575,      -7.193190486
          0,           0,         271,      -8.126883995,      -7.600298137,      -8.293515682,      -8.766792313,      -7.193084765
          0,           0,         272,        -8.1269611,      -7.600374607,      -8.293673474,      -8.766947438,       -7.19298339
          0,           0,         273,      -8.127038714,      -7.600451603,      -8.293831916,      -8.767103959,      -7.192886657
          0,           0,         274,      -8.127116834,      -7.600529324,      -8.293989276,      -8.767259956,      -7.192786202
          0,           0,         275,      -8.127195655,       -7.60060773,      -8.294147091,       -8.76741596,      -7.192684194
          0,           0,         276,      -8.127275131,       -7.60068675,        -8.2943062,      -8.767571206,      -7.192579408
          0,           0,         277,      -8.127355134,      -7.600766546,      -8.294467078,      -8.767726333,      -7.192474187
          0,           0,         278,      -8.127435601,      -7.600846982,      -8.294627565,      -8.767882724,      -7.192372889
          0,           0,         279,      -8.127516545,      -7.600928157,      -8.294786782,      -8.768040126,      -7.192274891
          0,           0,         280,      -8.127597959,      -7.601009921,      -8.294944994,      -8.768198198,      -7.192178792
          0,           0,         281,      -8.127679764,      -7.601092459,      -8.295105512,      -8.768357516,      -7.192086625
          0,           0,         282,      -8.127761933,      -7.601175607,      -8.295267404,      -8.768517817,      -7.191997589
          0,           0,         283,      -8.127844521,      -7.601259354,      -8.295431087,      -8.768678546,      -7.191909253
          0,           0,         284,      -8.127927581,      -7.601343767,      -8.295594331,      -8.768838873,      -7.191815081
          0,           0,         285,      -8.128011117,      -7.601428848,      -8.295758068,      -8.768997526,      -7.191709291
          0,           0,         286,       -8.12809509,      -7.601514474,       -8.29592266,      -8.769155514,      -7.191597459
          0,           0,         287,      -8.128179471,      -7.601600611,      -8.296088154,      -8.769312948,      -7.191482967
          0,           0,         288,      -8.128264278,      -7.601687374,      -8.296254317,      -8.769469539,      -7.191365985
          0,           0,         289,       -8.12834955,      -7.601774736,      -8.296421183,      -8.769626923,      -7.191255045
          0,           0,         290,      -8.128435272,      -7.601862599,      -8.296588046,      -8.769783425,      -7.191149535
          0,           0,         291,      -8.128521403,       -7.60195088,      -8.296754948,      -8.769941105,       -7.19104721
          0,           0,         292,      -8.128608023,       -7.60203965,      -8.296922447,      -8.770099587,      -7.190946878
          0,           0,         293,       -8.12869512,      -7.602128879,      -8.297090886,      -8.770257389,      -7.190840346
          0,           0,         294,      -8.128782669,      -7.602218525,      -8.297260097,      -8.770412887,      -7.190715187
          0,           0,         295,      -8.128870707,      -7.602308547,      -8.297429948,      -8.770568539,      -7.190588546
          0,           0,         296,      -8.128959281,      -7.602399019,      -8.297600204,      -8.770725341,      -7.190465544
          0,           0,         297,      -8.129048394,      -7.602490086,       -8.29776942,      -8.770883367,      -7.190346548
          0,           0,         298,      -8.129138123,      -7.602581507,      -8.297938854,      -8.771042652,       -7.19023205
          0,           0,         299,      -8.129228381,      -7.602673468,       -8.29810867,       -8.77120325,      -7.190121984
          0,           0,         300,      -8.129318998,      -7.602766027,      -8.298279484,      -8.771364623,      -7.190014084
          0,           0,         301,      -8.129409905,      -7.602859006,      -8.298451005,      -8.771525012,       -7.18990142
          0,           0,         302,      -8.129501144,      -7.602952419,      -8.298623663,      -8.771685501,      -7.189788564
          0,           0,         303,      -8.129592779,       -7.60304635,      -8.298797856,      -8.771845406,      -7.189670163
          0,           0,         304,      -8.129684833,      -7.603141012,       -8.29897228,      -8.772004248,      -7.189546731
          0,           0,         305,      -8.129777265,      -7.603236126,        -8.2991473,      -8.772164025,      -7.189426303
          0,           0,         306,      -8.129869999,      -7.603331696,      -8.299322702,      -8.772325113,      -7.189310458
          0,           0,         307,      -8.129963019,      -7.603427703,      -8.299498189,      -8.772487107,      -7.189197909
          0,           0,         308,      -8.130056414,      -7.603524336,      -8.299673143,      -8.772649695,      -7.189087663
          0,           0,         309,      -8.130150298,      -7.603621475,      -8.299848553,      -8.772811466,      -7.188968771
          0,           0,         310,      -8.130244828,      -7.603719134,      -8.300024155,      -8.772973855,      -7.188852039
          0,           0,         311,      -8.130340061,      -7.603817274,      -8.300199918,      -8.773136734,      -7.188737024
          0,           0,         312,      -8.130435834,      -7.603916107,      -8.300375651,      -8.773300901,      -7.188626986
          0,           0,         313,      -8.130531978,      -7.604015525,      -8.300551598,      -8.773463852,       -7.18851033
          0,           0,         314,      -8.130628432,      -7.604115396,      -8.300728184,        -8.7736271,      -7.188393828
          0,           0,         315,      -8.130725255,       -7.60421577,      -8.300906225,      -8.773791693,      -7.188282056
          0,           0,         316,      -8.130822549,      -7.604316806,      -8.301084962,      -8.773955866,      -7.188168563
          0,           0,         317,      -8.130920379,      -7.604418371,      -8.301263173,      -8.774120873,      -7.188057817
          0,           0,         318,      -8.131018724,      -7.604520462,       -8.30144188,      -8.774287262,      -7.187951609
          0,           0,         319,      -8.131117528,      -7.604623112,      -8.301620574,      -8.774454758,      -7.187848512
          0,           0,         320,      -8.131216745,      -7.604726271,      -8.301799374,      -8.774622168,      -7.187742174
          0,           0,         321,      -8.131316376,      -7.604829912,      -8.301979134,      -8.774789183,      -7.187632907
          0,           0,         322,      -8.131416499,      -7.604934062,      -8.302159491,      -8.774953064,      -7.187510975
          0,           0,         323,      -8.131517218,      -7.605038658,      -8.302340154,      -8.775117956,      -7.187392654
          0,           0,         324,        -8.1316186,      -7.605143821,      -8.302521929,      -8.775283168,      -7.187273598
          0,           0,         325,       -8.13172061,      -7.605249659,      -8.302704637,      -8.775445646,      -7.187142376
          0,           0,         326,      -8.131823125,      -7.605355764,      -8.302887333,      -8.775606953,      -7.187005125
          0,           0,         327,      -8.131926038,      -7.605462334,      -8.303070564,      -8.775768878,       -7.18687005
          0,           0,         328,      -8.132029331,      -7.605569356,      -8.303255121,      -8.775930099,      -7.186732279
          0,           0,         329,      -8.132133059,      -7.605676724,          -8.30344,      -8.776091232,      -7.186594963
          0,           0,         330,      -8.132237307,      -7.605784482,      -8.303625436,      -8.776252696,      -7.186458174
          0,           0,         331,      -8.132342138,      -7.605892663,      -8.303810702,      -8.776414558,      -7.186322467
          0,           0,         332,      -8.132447566,      -7.606001256,      -8.303997021,      -8.776577373,      -7.186190866
          0,           0,         333,      -8.132553583,      -7.606110246,      -8.304183994,       -8.77674142,      -7.186064099
          0,           0,         334,       -8.13266019,      -7.606219548,      -8.304371095,      -8.776906734,      -7.185942464
          0,           0,         335,      -8.132767414,      -7.606329445,      -8.304559669,      -8.777073328,      -7.185825823
          0,           0,         336,      -8.132875284,      -7.606439801,      -8.304747279,      -8.777239839,      -7.185710322
          0,           0,         337,      -8.132983751,      -7.606550654,      -8.304934038,      -8.777406565,      -7.185595591
          0,           0,         338,      -8.133092721,      -7.606661822,      -8.305122432,      -8.777573606,      -7.185482645
          0,           0,         339,      -8.133202148,      -7.606773513,      -8.305310609,      -8.777739485,      -7.185365026
          0,           0,         340,      -8.133312176,      -7.606885709,       -8.30549929,      -8.777906353,       -7.18525126
          0,           0,         341,      -8.133422919,      -7.606998481,      -8.305688569,       -8.77807451,      -7.185142584
          0,           0,         342,      -8.133534345,      -7.607111669,      -8.305879446,      -8.778241443,      -7.185030539
          0,           0,         343,      -8.133646368,      -7.607225099,      -8.306070914,      -8.778409704,      -7.184923873
          0,           0,         344,      -8.133758922,      -7.607339059,      -8.306260701,      -8.778579339,      -7.184822173
          0,           0,         345,      -8.133871986,      -7.607453483,      -8.306451534,      -8.778748159,       -7.18471713
          0,           0,         346,      -8.133985557,      -7.607568288,      -8.306643354,      -8.778916202,      -7.184610688
          0,           0,         347,      -8.134099656,       -7.60768347,      -8.306835999,      -8.779084424,      -7.184502947
          0,           0,         348,      -8.134214325,      -7.607799073,      -8.307029009,       -8.77925345,      -7.184397329
          0,           0,         349,      -8.134329609,      -7.607915147,      -8.307222486,      -8.779423851,      -7.184296563
          0,           0,         350,       -8.13444554,      -7.608031724,      -8.307416215,      -8.779594916,      -7.184198446
          0,           0,         351,      -8.134562114,      -7.608148786,       -8.30761053,      -8.779766723,      -7.184103201
          0,           0,         352,      -8.134679301,      -7.608266183,      -8.307804905,      -8.779939963,      -7.184013357
          0,           0,         353,      -8.134797061,      -7.608384096,      -8.308000388,      -8.780113238,      -7.183922227
          0,           0,         354,       -8.13491537,       -7.60850253,      -8.308196407,      -8.780285842,      -7.183827195
          0,           0,         355,      -8.135034228,      -7.608621467,      -8.308392877,      -8.780458719,      -7.183732601
          0,           0,         356,      -8.135153643,      -7.608740902,      -8.308589815,      -8.780631833,      -7.183637777
          0,           0,         357,      -8.135273598,       -7.60886082,      -8.308787319,      -8.780804022,      -7.183538738
          0,           0,         358,      -8.135394097,      -7.608981202,       -8.30898529,      -8.780977286,      -7.183443234
          0,           0,         359,       -8.13551518,      -7.609102112,      -8.309183906,         -8.781152,      -7.183352933
          0,           0,         360,      -8.135636874,      -7.609223547,      -8.309382593,      -8.781326077,      -7.183259699
          0,           0,         361,      -8.135759172,      -7.609345624,      -8.309582171,      -8.781500704,      -7.183168334
          0,           0,         362,      -8.135882023,      -7.609468242,      -8.309780661,      -8.781676386,      -7.183081018
          0,           0,         363,       -8.13600536,       -7.60959133,      -8.309980214,      -8.781852723,      -7.182995102
          0,           0,         364,      -8.136129147,      -7.609714876,      -8.310180698,      -8.782029751,      -7.182910314
          0,           0,         365,      -8.136253409,      -7.609838921,      -8.310381856,      -8.782208277,      -7.182830357
          0,           0,         366,      -8.136378229,      -7.609963405,      -8.310583315,      -8.782388186,      -7.182755108
          0,           0,         367,      -8.136503656,      -7.610088434,      -8.310785636,      -8.782569608,      -7.182684653
          0,           0,         368,      -8.136629686,      -7.610214117,      -8.310988367,      -8.782752605,      -7.182619088
          0,           0,         369,      -8.136756291,      -7.610340346,      -8.311191918,      -8.782936737,       -7.18255657
          0,           0,         370,      -8.136883437,      -7.610467207,      -8.311396142,      -8.783121462,       -7.18249533
          0,           0,         371,      -8.137011123,      -7.610594513,      -8.311600501,       -8.78330523,      -7.182429347
          0,           0,         372,      -8.137139339,      -7.610722386,      -8.311805344,      -8.783488396,      -7.182360906
          0,           0,         373,      -8.137268044,      -7.610850708,      -8.312010797,      -8.783673121,      -7.182297101
          0,           0,         374,      -8.137397207,       -7.61097951,      -8.312216682,      -8.783858732,      -7.182236405
          0,           0,         375,      -8.137526841,      -7.611108609,      -8.312422313,      -8.784044852,      -7.182177734
          0,           0,         376,       -8.13765698,       -7.61123827,      -8.312629245,      -8.784232594,      -7.182123829
          0,           0,         377,      -8.137787643,      -7.611368612,      -8.312837335,      -8.784421979,      -7.182074837
          0,           0,         378,      -8.137918789,      -7.611499289,      -8.313046213,      -8.784613032,      -7.182030803
          0,           0,         379,      -8.138050338,      -7.611630331,      -8.313255622,       -8.78480363,       -7.18198206
          0,           0,         380,      -8.138182247,      -7.611761974,       -8.31346574,      -8.784995938,      -7.181938136
          0,           0,         381,      -8.138314598,      -7.611894199,      -8.313676055,      -8.785189411,      -7.181896588
          0,           0,         382,      -8.138447505,       -7.61202702,      -8.313886091,      -8.785383411,      -7.181856897
          0,           0,         383,      -8.138581015,      -7.612160457,      -8.314095663,      -8.785578176,      -7.181819256
          0,           0,         384,      -8.138715166,      -7.612294664,      -8.314301813,      -8.785773824,      -7.181782893
          0,           0,         385,      -8.138849887,        -7.6124295,      -8.314510875,      -8.785967749,      -7.181736456
          0,           0,         386,       -8.13898502,      -7.612564877,       -8.31472201,      -8.786162428,      -7.181692159
          0,           0,         387,      -8.139120456,      -7.612700631,      -8.314933504,      -8.786358494,      -7.181652209
          0,           0,         388,      -8.139256356,      -7.612836889,      -8.315143614,      -8.786555961,      -7.181616846
          0,           0,         389,      -8.139392715,      -7.612973739,      -8.315352821,      -8.786754359,      -7.181582904
          0,           0,         390,       -8.13952945,      -7.613111322,      -8.315565245,      -8.786953126,      -7.181547691
          0,           0,         391,      -8.139666535,      -7.613249444,      -8.315778017,      -8.787152752,      -7.181513994
          0,           0,         392,      -8.139804023,      -7.613388049,      -8.315990449,      -8.787352814,      -7.181480274
          0,           0,         393,      -8.139941992,      -7.613527244,      -8.316204212,       -8.78755313,      -7.181444829
          0,           0,         394,      -8.140080467,      -7.613666941,      -8.316418725,      -8.787755095,      -7.181413933
          0,           0,         395,      -8.140219423,       -7.61380717,      -8.316633453,      -8.787958003,       -7.18138578
          0,           0,         396,      -8.140358874,      -7.613948037,      -8.316848198,      -8.788159919,      -7.181351806
          0,           0,         397,       -8.14049881,      -7.614089372,      -8.317063404,      -8.788361639,      -7.181316184
          0,           0,         398,      -8.140639153,      -7.614231208,      -8.317279534,       -8.78856409,       -7.18128188
          0,           0,         399,      -8.140779844,      -7.614373427,      -8.317495801,       -8.78876365,       -7.18123446
          0,           0,         400,      -8.140920877,      -7.614516169,      -8.317711936,      -8.788960821,       -7.18117514
          0,           0,         401,      -8.141062253,      -7.614659447,      -8.317928921,      -8.789157098,      -7.181112025
          0,           0,         402,      -8.141203982,      -7.614803022,      -8.318146165,      -8.789353145,      -7.181047767
          0,           0,         403,      -8.141346097,      -7.614947232,      -8.318363473,      -8.789550618,      -7.180988107
          0,           0,         404,      -8.141488617,      -7.615091737,      -8.318581629,      -8.789749587,      -7.180933133
          0,           0,         405,      -8.141631611,       -7.61523667,      -8.318799174,      -8.789950104,      -7.180883329
          0,           0,         406,      -8.141774974,       -7.61538226,      -8.319016892,      -8.790151194,      -7.180831349
          0,           0,         407,      -8.141918585,      -7.615528289,      -8.319235851,      -8.790352779,      -7.180776628
          0,           0,         408,      -8.142062456,      -7.615674778,      -8.319454967,      -8.790554437,      -7.180722548
          0,           0,         409,      -8.142206681,      -7.615821734,      -8.319675069,      -8.790756303,      -7.180668638
          0,           0,         410,      -8.142351338,      -7.615969161,      -8.319895556,      -8.790959753,      -7.180619763
          0,           0,         411,       -8.14249645,      -7.616117075,      -8.320116452,       -8.79116482,      -7.180576235
          0,           0,         412,      -8.142641985,       -7.61626563,      -8.320334482,      -8.791371525,      -7.180537967
          0,           0,         413,      -8.142787887,      -7.616414754,      -8.320553538,      -8.791579885,      -7.180504534
          0,           0,         414,      -8.142934092,      -7.616564452,      -8.320775297,      -8.791788965,      -7.180473426
          0,           0,         415,      -8.143080518,      -7.616714667,      -8.320998089,      -8.791998317,      -7.180443057
          0,           0,         416,      -8.143227114,      -7.616865385,      -8.321221395,      -8.792208959,      -7.180416684
          0,           0,         417,      -8.143373995,      -7.617016618,      -8.321444736,      -8.792421287,      -7.180394958
          0,           0,         418,      -8.143521264,      -7.617168453,      -8.321668152,      -8.792634701,      -7.180376089
          0,           0,         419,      -8.143668994,      -7.617320944,      -8.321892646,      -8.792849558,      -7.180361093
          0,           0,         420,      -8.143817207,       -7.61747406,      -8.322117917,      -8.793065654,      -7.180349294
          0,           0,         421,      -8.143965879,      -7.617627764,      -8.322342631,      -8.793282542,      -7.180338675
          0,           0,         422,      -8.144114958,      -7.617782046,      -8.322568243,      -8.793501177,      -7.180332455
          0,           0,         423,      -8.144264377,      -7.617936895,       -8.32279493,      -8.793721443,      -7.180330366
          0,           0,         424,      -8.144414089,      -7.618092357,      -8.323022998,      -8.793942928,      -7.180331052
          0,           0,         425,      -8.144564081,      -7.618248147,      -8.323250596,      -8.794163788,      -7.180328638
          0,           0,         426,      -8.144714406,      -7.618404669,      -8.323478641,      -8.794385665,      -7.180329031
          0,           0,         427,      -8.144865066,      -7.618561892,      -8.323705631,      -8.794606853,      -7.180324727
          0,           0,         428,      -8.145016019,      -7.618719796,      -8.323933621,        -8.7948287,      -7.180321351
          0,           0,         429,      -8.145167211,      -7.618878377,      -8.324163093,        -8.7950497,      -7.180314165
          0,           0,         430,       -8.14531859,      -7.619037531,      -8.324393609,      -8.795272447,      -7.180311391
          0,           0,         431,      -8.145470128,      -7.619197261,      -8.324622868,      -8.795496659,      -7.180311483
          0,           0,         432,      -8.145621828,      -7.619357533,      -8.324853775,      -8.795721666,      -7.180310692
          0,           0,         433,      -8.145773715,      -7.619518333,      -8.325085499,      -8.795947617,      -7.180310821
          0,           0,         434,       -8.14592588,      -7.619679732,      -8.325317545,      -8.796174415,      -7.180311341
          0,           0,         435,      -8.146078446,       -7.61984166,      -8.325550104,      -8.796401369,      -7.180308673
          0,           0,         436,      -8.146231485,      -7.620004182,      -8.325783021,      -8.796630132,      -7.180310118
          0,           0,         437,      -8.146384976,      -7.620167282,      -8.326016348,      -8.796860749,      -7.180315845
          0,           0,         438,      -8.146538851,      -7.620330948,      -8.326250546,      -8.797093243,      -7.180325757
          0,           0,         439,      -8.146693038,      -7.620495213,      -8.326485381,      -8.797326158,      -7.180334412
          0,           0,         440,      -8.146847505,      -7.620660029,      -8.326721075,      -8.797559712,      -7.180341579
          0,           0,         441,       -8.14700226,      -7.620825428,      -8.326957426,      -8.797795126,      -7.180352999
          0,           0,         442,      -8.147157345,      -7.620991415,      -8.327194431,      -8.798030088,      -7.180358132
          0,           0,         443,      -8.147312791,      -7.621158113,      -8.327431518,        -8.7982654,      -7.180362314
          0,           0,         444,       -8.14746858,       -7.62132543,      -8.327669118,      -8.798500667,      -7.180362506
          0,           0,         445,      -8.147624672,      -7.621493328,      -8.327907588,      -8.798735662,      -7.180360126
          0,           0,         446,      -8.147781054,       -7.62166176,      -8.328146586,      -8.798970376,      -7.180354229
          0,           0,         447,      -8.147937813,      -7.621830637,      -8.328386373,      -8.799205666,      -7.180347916
          0,           0,         448,      -8.148095013,      -7.622000256,      -8.328626002,      -8.799441785,      -7.180343693
          0,           0,         449,      -8.148252627,      -7.622170473,      -8.328866374,      -8.799678927,      -7.180341842
          0,           0,         450,      -8.148410606,      -7.622341277,      -8.329107469,      -8.799917112,      -7.180339058
          0,           0,         451,       -8.14856893,      -7.622512708,      -8.329349137,      -8.800155058,      -7.180328319
          0,           0,         452,      -8.148727639,      -7.622684759,      -8.329590635,      -8.800394685,      -7.180321217
          0,           0,         453,      -8.148886799,      -7.622857432,      -8.329832403,      -8.800635297,      -7.180310391
          0,           0,         454,      -8.149046377,      -7.623030899,      -8.330075724,      -8.800877567,      -7.180302622
          0,           0,         455,       -8.14920639,      -7.623205008,      -8.330318927,      -8.801121628,      -7.180299018
          0,           0,         456,      -8.149366819,      -7.623379756,      -8.330562939,      -8.801366964,      -7.180298238
          0,           0,         457,      -8.149527603,      -7.623555245,      -8.330808713,       -8.80161302,      -7.180298896
          0,           0,         458,      -8.149688744,      -7.623731439,      -8.331054713,      -8.801860877,      -7.180303742
          0,           0,         459,      -8.149850234,      -7.623908354,      -8.331300066,       -8.80211058,      -7.180312736
          0,           0,         460,      -8.150012061,      -7.624085978,       -8.33154562,      -8.802362161,       -7.18032577
          0,           0,         461,      -8.150174229,      -7.624264339,       -8.33179173,      -8.802615549,       -7.18034265
          0,           0,         462,      -8.150336823,      -7.624443464,      -8.332037917,      -8.802869907,      -7.180359662
          0,           0,         463,      -8.150499969,      -7.624623347,      -8.332284771,      -8.803123826,      -7.180372505
          0,           0,         464,      -8.150663728,      -7.624804096,      -8.332532847,       -8.80337631,      -7.180374977
          0,           0,         465,      -8.150828059,      -7.624985604,      -8.332781085,      -8.803629365,      -7.180376142
          0,           0,         466,      -8.150992878,      -7.625167846,      -8.333030143,      -8.803882702,      -7.180374701
          0,           0,         467,      -8.151158117,      -7.625350714,      -8.333280048,      -8.804137509,      -7.180375772
          0,           0,         468,       -8.15132376,      -7.625534227,      -8.333530812,      -8.804392782,      -7.180376303
          0,           0,         469,      -8.151489844,      -7.625718404,      -8.333782192,       -8.80464982,      -7.180380667
          0,           0,         470,      -8.151656433,      -7.625903285,      -8.334034648,      -8.804908714,      -7.180389115
          0,           0,         471,      -8.151823587,      -7.626089078,      -8.334286953,      -8.805168896,      -7.180394329
          0,           0,         472,      -8.151991428,      -7.626275909,       -8.33453575,      -8.805430705,      -7.180402364
          0,           0,         473,      -8.152159844,      -7.626463757,      -8.334788199,      -8.805693787,      -7.180413275
          0,           0,         474,       -8.15232869,      -7.626652373,      -8.335040301,      -8.805958758,      -7.180428301
          0,           0,         475,      -8.152497953,      -7.626841736,        -8.3352934,      -8.806225638,      -7.180447298
          0,           0,         476,      -8.152667753,      -7.627032007,      -8.335547101,      -8.806494439,      -7.180470243
          0,           0,         477,      -8.152838321,      -7.627223115,      -8.335801377,      -8.806765178,       -7.18049712
          0,           0,         478,      -8.153009695,      -7.627415069,      -8.336056634,      -8.807037339,      -7.180526831
          0,           0,         479,      -8.153181838,      -7.627607923,      -8.336314874,      -8.807311473,      -7.180560799
          0,           0,         480,      -8.153354727,      -7.627801705,      -8.336572312,      -8.807587597,      -7.180599168
          0,           0,         481,       -8.15352835,      -7.627996359,       -8.33683005,      -8.807865734,      -7.180641391
          0,           0,         482,      -8.153702698,      -7.628191838,      -8.337088134,      -8.808144247,      -7.180680608
          0,           0,         483,      -8.153877783,      -7.628388064,      -8.337346095,      -8.808424348,      -7.180722069
          0,           0,         484,      -8.154053645,      -7.628585184,      -8.337606108,      -8.808706457,      -7.180767337
          0,           0,         485,      -8.154230335,      -7.628783241,      -8.337866909,      -8.808989586,      -7.180810933
          0,           0,         486,      -8.154407876,      -7.628982199,        -8.3381287,       -8.80927281,       -7.18084839
          0,           0,         487,      -8.154586259,       -7.62918206,      -8.338390127,       -8.80955525,      -7.180881622
          0,           0,         488,      -8.154765491,      -7.629382732,      -8.338651048,      -8.809839025,      -7.180917629
          0,           0,         489,      -8.154945584,      -7.629584359,        -8.3389138,       -8.81012387,      -7.180953817
          0,           0,         490,      -8.155126541,      -7.629786934,      -8.339177444,      -8.810409581,      -7.180989317
          0,           0,         491,      -8.155308404,      -7.629990373,      -8.339441713,      -8.810695704,      -7.181022703
          0,           0,         492,      -8.155491232,      -7.630194708,      -8.339707435,      -8.810982177,      -7.181054381
          0,           0,         493,      -8.155675054,      -7.630399931,       -8.33997409,      -8.811268203,      -7.181081472
          0,           0,         494,       -8.15585987,      -7.630605984,      -8.340241802,       -8.81155377,      -7.181102186
          0,           0,         495,      -8.156045671,      -7.630812942,      -8.340510002,      -8.811840344,      -7.181122908
          0,           0,         496,      -8.156232442,      -7.631020804,      -8.340779332,      -8.812128576,      -7.181146523
          0,           0,         497,        -8.1564202,      -7.631229594,      -8.341049227,      -8.812416075,      -7.181165837
          0,           0,         498,      -8.156608988,      -7.631439276,      -8.341320179,      -8.812705348,      -7.181190267
          0,           0,         499,      -8.156798842,      -7.631649978,      -8.341591235,      -8.812993325,      -7.181206656
